Timestamp;BrowLowererL;BrowLowererR;CheekPuffL;CheekPuffR;CheekRaiserL;CheekRaiserR;CheekSuckL;CheekSuckR;ChinRaiserB;ChinRaiserT;DimplerL;DimplerR;EyesClosedL;EyesClosedR;EyesLookDownL;EyesLookDownR;EyesLookLeftL;EyesLookLeftR;EyesLookRightL;EyesLookRightR;EyesLookUpL;EyesLookUpR;InnerBrowRaiserL;InnerBrowRaiserR;JawDrop;JawSidewaysLeft;JawSidewaysRight;JawThrust;LidTightenerL;LidTightenerR;LipCornerDepressorL;LipCornerDepressorR;LipCornerPullerL;LipCornerPullerR;LipFunnelerLB;LipFunnelerLT;LipFunnelerRB;LipFunnelerRT;LipPressorL;LipPressorR;LipPuckerL;LipPuckerR;LipStretcherL;LipStretcherR;LipSuckLB;LipSuckLT;LipSuckRB;LipSuckRT;LipTightenerL;LipTightenerR;LipsToward;LowerLipDepressorL;LowerLipDepressorR;MouthLeft;MouthRight;NoseWrinklerL;NoseWrinklerR;OuterBrowRaiserL;OuterBrowRaiserR;UpperLidRaiserL;UpperLidRaiserR;UpperLipRaiserL;UpperLipRaiserR;TongueTipInterdental;TongueTipAlveolar;TongueFrontDorsalPalate;TongueMidDorsalPalate;TongueBackDorsalVelar;TongueOut;TongueRetreat
15,2345;0,1667;0,0967;0,0092;0,0109;0,1238;0,0613;0,0000;0,0000;0,0168;0,0157;0,0000;0,0000;0,5381;0,4397;0,0981;0,1425;0,0000;0,0486;0,0377;0,0000;0,0000;0,0000;0,0097;0,0086;0,1795;0,0208;0,0207;0,0058;0,0196;0,0038;0,0716;0,0624;0,0109;0,0000;0,0000;0,0764;0,0000;0,0859;0,0000;0,0000;0,0857;0,0936;0,0000;0,0000;0,0109;0,0196;0,0093;0,0082;0,0263;0,0207;0,1106;0,0000;0,0000;0,0109;0,0001;0,0104;0,0085;0,0039;0,0450;0,0000;0,0000;0,0006;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
15,27018;0,1526;0,0965;0,0098;0,0109;0,1016;0,0580;0,0000;0,0000;0,0146;0,0135;0,0000;0,0000;0,5702;0,4716;0,0889;0,1318;0,0000;0,0486;0,0377;0,0000;0,0000;0,0000;0,0106;0,0153;0,1737;0,0170;0,0167;0,0083;0,0084;0,0021;0,0691;0,0591;0,0050;0,0000;0,0000;0,0763;0,0000;0,0819;0,0000;0,0000;0,0809;0,0931;0,0000;0,0000;0,0109;0,0168;0,0098;0,0092;0,0266;0,0169;0,1093;0,0000;0,0000;0,0109;0,0056;0,0105;0,0096;0,0031;0,0445;0,0000;0,0000;0,0004;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
15,28889;0,1732;0,0998;0,0086;0,0092;0,0865;0,0476;0,0000;0,0000;0,0111;0,0105;0,0000;0,0000;0,5400;0,3875;0,1033;0,1757;0,0000;0,0433;0,0430;0,0000;0,0000;0,0000;0,0114;0,0198;0,1302;0,0124;0,0122;0,0040;0,0113;0,0012;0,0521;0,0483;0,0060;0,0000;0,0000;0,0643;0,0000;0,0672;0,0000;0,0000;0,0663;0,0700;0,0000;0,0000;0,0092;0,0126;0,0086;0,0082;0,0146;0,0123;0,0884;0,0000;0,0000;0,0092;0,0028;0,0090;0,0044;0,0025;0,0466;0,0000;0,0000;0,0002;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
15,31626;0,1313;0,0800;0,0071;0,0075;0,0659;0,0382;0,0000;0,0000;0,0085;0,0081;0,0000;0,0000;0,5267;0,4177;0,1073;0,1591;0,0000;0,0442;0,0421;0,0000;0,0000;0,0000;0,0096;0,0158;0,1182;0,0092;0,0090;0,0020;0,0040;0,0007;0,0315;0,0309;0,0058;0,0000;0,0000;0,0482;0,0000;0,0490;0,0000;0,0000;0,0592;0,0597;0,0000;0,0000;0,0075;0,0094;0,0071;0,0070;0,0147;0,0091;0,0726;0,0000;0,0000;0,0075;0,0014;0,0074;0,0053;0,0055;0,0482;0,0000;0,0000;0,0001;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
15,33885;0,1225;0,0744;0,0056;0,0058;0,0498;0,0292;0,0000;0,0000;0,0063;0,0061;0,0000;0,0000;0,4365;0,3039;0,1548;0,2202;0,0000;0,0358;0,0506;0,0000;0,0000;0,0000;0,0105;0,0156;0,0950;0,0066;0,0065;0,0009;0,0033;0,0004;0,0295;0,0255;0,0049;0,0000;0,0000;0,0383;0,0000;0,0386;0,0000;0,0000;0,0431;0,0429;0,0000;0,0000;0,0058;0,0068;0,0026;0,0055;0,0082;0,0066;0,0555;0,0000;0,0000;0,0058;0,0007;0,0026;0,0022;0,0044;0,0471;0,0000;0,0000;0,0001;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
15,36223;0,1225;0,0744;0,0056;0,0058;0,0498;0,0292;0,0000;0,0000;0,0063;0,0061;0,0000;0,0000;0,4365;0,3039;0,1548;0,2202;0,0000;0,0358;0,0506;0,0000;0,0000;0,0000;0,0105;0,0156;0,0950;0,0066;0,0065;0,0009;0,0033;0,0004;0,0295;0,0255;0,0049;0,0000;0,0000;0,0383;0,0000;0,0386;0,0000;0,0000;0,0431;0,0429;0,0000;0,0000;0,0058;0,0068;0,0026;0,0055;0,0082;0,0066;0,0555;0,0000;0,0000;0,0058;0,0007;0,0026;0,0022;0,0044;0,0471;0,0000;0,0000;0,0001;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
15,38883;0,1344;0,0758;0,0073;0,0075;0,0745;0,0376;0,0000;0,0000;0,0079;0,0077;0,0000;0,0000;0,5617;0,3443;0,0881;0,1852;0,0000;0,0350;0,0513;0,0000;0,0000;0,0000;0,0089;0,0127;0,1251;0,0082;0,0081;0,0008;0,0014;0,0257;0,0413;0,0343;0,0067;0,0000;0,0000;0,0471;0,0000;0,0507;0,0000;0,0000;0,0542;0,0537;0,0000;0,0000;0,0075;0,0084;0,0049;0,0072;0,0089;0,0082;0,0738;0,0000;0,0000;0,0075;0,0006;0,0049;0,0016;0,0036;0,0462;0,0000;0,0000;0,0001;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
15,42256;0,1369;0,0717;0,0057;0,0058;0,0563;0,0290;0,0000;0,0000;0,0060;0,0109;0,0000;0,0000;0,5472;0,3492;0,0922;0,1814;0,0000;0,0350;0,0513;0,0000;0,0000;0,0000;0,0100;0,0130;0,0974;0,0062;0,0061;0,0004;0,0021;0,0128;0,0242;0,0227;0,0054;0,0000;0,0000;0,0379;0,0000;0,0395;0,0000;0,0000;0,0412;0,0452;0,0000;0,0000;0,0058;0,0063;0,0045;0,0057;0,0106;0,0061;0,0591;0,0000;0,0000;0,0058;0,0003;0,0018;0,0007;0,0029;0,0455;0,0000;0,0000;0,0031;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
15,45509;0,1328;0,0690;0,0040;0,0041;0,0393;0,0204;0,0000;0,0000;0,0042;0,0062;0,0000;0,0000;0,4635;0,3598;0,1170;0,1654;0,0000;0,0350;0,0513;0,0000;0,0000;0,0000;0,0109;0,0133;0,0690;0,0043;0,0042;0,0002;0,0325;0,0102;0,0182;0,0177;0,0039;0,0000;0,0000;0,0256;0,0000;0,0260;0,0000;0,0000;0,0289;0,0332;0,0000;0,0000;0,0041;0,0043;0,0035;0,0040;0,0057;0,0042;0,0404;0,0000;0,0000;0,0041;0,0001;0,0024;0,0003;0,0024;0,0473;0,0000;0,0000;0,0014;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
15,48407;0,1300;0,0671;0,0057;0,0058;0,0553;0,0289;0,0000;0,0000;0,0059;0,0075;0,0000;0,0000;0,4270;0,3965;0,1070;0,1197;0,0000;0,0398;0,0464;0,0000;0,0000;0,0000;0,0116;0,0183;0,0932;0,0059;0,0059;0,0002;0,0321;0,0054;0,0268;0,0265;0,0056;0,0000;0,0000;0,0380;0,0000;0,0381;0,0000;0,0000;0,0456;0,0517;0,0000;0,0000;0,0058;0,0060;0,0052;0,0057;0,0069;0,0059;0,0544;0,0000;0,0000;0,0058;0,0001;0,0043;0,0031;0,0019;0,0486;0,0000;0,0000;0,0039;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
15,50854;0,1105;0,0613;0,0041;0,0041;0,0389;0,0204;0,0000;0,0000;0,0041;0,0048;0,0000;0,0000;0,4285;0,3473;0,1336;0,1725;0,0000;0,0516;0,0346;0,0000;0,0000;0,0000;0,0097;0,0146;0,0675;0,0042;0,0041;0,0022;0,0144;0,0030;0,0160;0,0161;0,0040;0,0000;0,0000;0,0256;0,0000;0,0256;0,0000;0,0000;0,0335;0,0358;0,0000;0,0000;0,0041;0,0042;0,0038;0,0040;0,0076;0,0042;0,0409;0,0000;0,0000;0,0041;0,0001;0,0034;0,0013;0,0016;0,0474;0,0000;0,0000;0,0017;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
15,53362;0,1105;0,0613;0,0041;0,0041;0,0389;0,0204;0,0000;0,0000;0,0041;0,0048;0,0000;0,0000;0,4285;0,3473;0,1336;0,1725;0,0000;0,0516;0,0346;0,0000;0,0000;0,0000;0,0097;0,0146;0,0675;0,0042;0,0041;0,0022;0,0144;0,0030;0,0160;0,0161;0,0040;0,0000;0,0000;0,0256;0,0000;0,0256;0,0000;0,0000;0,0335;0,0358;0,0000;0,0000;0,0041;0,0042;0,0038;0,0040;0,0076;0,0042;0,0409;0,0000;0,0000;0,0041;0,0001;0,0034;0,0013;0,0016;0,0474;0,0000;0,0000;0,0017;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
15,55762;0,1128;0,0613;0,0011;0,0024;0,0247;0,0119;0,0000;0,0000;0,0024;0,0046;0,0000;0,0000;0,4114;0,3416;0,1312;0,1638;0,0000;0,0516;0,0346;0,0000;0,0000;0,0000;0,0083;0,0119;0,0398;0,0024;0,0024;0,0008;0,0250;0,0017;0,0087;0,0088;0,0023;0,0000;0,0000;0,0146;0,0000;0,0146;0,0000;0,0000;0,0199;0,0207;0,0000;0,0000;0,0024;0,0024;0,0023;0,0024;0,0052;0,0024;0,0245;0,0000;0,0000;0,0024;0,0000;0,0021;0,0004;0,0013;0,0415;0,0000;0,0000;0,0006;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
15,58956;0,1012;0,0613;0,0027;0,0041;0,0408;0,0204;0,0000;0,0000;0,0041;0,0063;0,0000;0,0000;0,4274;0,3723;0,1301;0,1563;0,0000;0,0488;0,0375;0,0000;0,0000;0,0000;0,0095;0,0099;0,0687;0,0041;0,0041;0,0009;0,0116;0,0010;0,0173;0,0176;0,0040;0,0000;0,0000;0,0266;0,0000;0,0265;0,0000;0,0000;0,0343;0,0373;0,0000;0,0000;0,0041;0,0078;0,0040;0,0041;0,0095;0,0041;0,0426;0,0000;0,0000;0,0041;0,0000;0,0038;0,0005;0,0011;0,0417;0,0000;0,0000;0,0006;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
15,60943;0,1012;0,0613;0,0027;0,0041;0,0408;0,0204;0,0000;0,0000;0,0041;0,0063;0,0000;0,0000;0,4274;0,3723;0,1301;0,1563;0,0000;0,0488;0,0375;0,0000;0,0000;0,0000;0,0095;0,0099;0,0687;0,0041;0,0041;0,0009;0,0116;0,0010;0,0173;0,0176;0,0040;0,0000;0,0000;0,0266;0,0000;0,0265;0,0000;0,0000;0,0343;0,0373;0,0000;0,0000;0,0041;0,0078;0,0040;0,0041;0,0095;0,0041;0,0426;0,0000;0,0000;0,0041;0,0000;0,0038;0,0005;0,0011;0,0417;0,0000;0,0000;0,0006;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
15,62367;0,1052;0,0720;0,0045;0,0058;0,0565;0,0289;0,0000;0,0000;0,0058;0,0076;0,0000;0,0000;0,5071;0,4172;0,1020;0,1421;0,0000;0,0413;0,0450;0,0000;0,0000;0,0000;0,0105;0,0108;0,0977;0,0058;0,0058;0,0035;0,0340;0,0006;0,0220;0,0223;0,0026;0,0000;0,0000;0,0363;0,0000;0,0362;0,0000;0,0000;0,0488;0,0516;0,0000;0,0000;0,0058;0,0091;0,0057;0,0058;0,0139;0,0058;0,0608;0,0000;0,0000;0,0058;0,0000;0,0055;0,0032;0,0009;0,0418;0,0000;0,0000;0,0006;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
